"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.183351508E1,9.346675873E-1,-5.153050613E1,-1.399228668E1,5.340459486E1
1.184350408E1,1.202779770E0,-5.114922714E1,-1.381264496E1,5.299508729E1
1.185349308E1,1.363292694E0,-5.054518890E1,-1.361782074E1,5.236525308E1
1.186348208E1,1.796723366E0,-4.981681061E1,-1.276060486E1,5.145654351E1
1.187347108E1,2.356328011E0,-4.940463638E1,-1.142078400E1,5.076223680E1
1.188346008E1,3.269935608E0,-4.984421921E1,-8.660957336E0,5.069665521E1
1.189344908E1,3.935344696E0,-5.150510025E1,-6.404487610E0,5.205074208E1
1.190343808E1,3.694494247E0,-5.372887802E1,-5.716751099E0,5.415831297E1
1.191342608E1,2.729830742E0,-5.554134750E1,-6.411598206E0,5.597679742E1
1.192341508E1,2.095955849E0,-5.613600540E1,-8.015510559E0,5.674409699E1
1.193340408E1,1.271701813E0,-5.567393875E1,-9.248542786E0,5.645121987E1
1.194339308E1,6.590147018E-1,-5.506701660E1,-1.001275635E1,5.597379661E1
1.195338208E1,1.743297577E-1,-5.453345108E1,-9.737182617E0,5.539621289E1
1.196337108E1,-3.459930420E-3,-5.413306808E1,-9.135482788E0,5.489850743E1
1.197336008E1,-4.521026611E-1,-5.458934402E1,-8.378456116E0,5.523042101E1
1.198334908E1,-5.557632446E-1,-5.542774200E1,-8.050849915E0,5.601213833E1
1.199333808E1,-8.537445068E-1,-5.643098831E1,-8.589767456E0,5.708738413E1
1.200332708E1,-8.736572266E-1,-5.680768204E1,-9.362411499E0,5.758064575E1
1.201331608E1,-4.992637634E-1,-5.718141937E1,-9.991027832E0,5.804984602E1
1.202330508E1,-1.517143250E-1,-5.710121155E1,-1.086437225E1,5.812577709E1
1.203329308E1,1.218128204E-1,-5.728209686E1,-1.144406128E1,5.841421058E1
1.204328208E1,5.515384674E-1,-5.708863449E1,-1.206208038E1,5.835160808E1
1.205327108E1,6.434850693E-1,-5.711523819E1,-1.268738556E1,5.851097554E1
1.206326008E1,7.682256699E-1,-5.691411591E1,-1.313013458E1,5.841410099E1
1.207324908E1,1.016808510E0,-5.694631958E1,-1.361251831E1,5.855952414E1
1.208323808E1,1.372453690E0,-5.656121063E1,-1.386184692E1,5.825122297E1
1.209322708E1,-5.628744125E0,-5.526940155E1,-1.771449280E1,5.831117186E1
1.210321608E1,-5.285256386E0,-5.481115341E1,-1.829619598E1,5.802540186E1
1.211320508E1,-5.136922836E0,-5.446943283E1,-1.848383331E1,5.774910547E1
1.212319408E1,-4.875774384E0,-5.416611481E1,-1.876553345E1,5.753161231E1
1.213318308E1,-4.743573189E0,-5.372846603E1,-1.914938354E1,5.723590166E1
1.214317208E1,-4.346144676E0,-5.327692795E1,-1.924577332E1,5.681302505E1
1.215316008E1,-4.230751991E0,-5.304856873E1,-1.934617615E1,5.662441556E1
1.216314908E1,-4.054179192E0,-5.267226028E1,-1.933900452E1,5.625655933E1
1.217313808E1,-4.156682968E0,-5.253624344E1,-1.944570923E1,5.617357471E1
1.218312708E1,-3.895928383E0,-5.227120972E1,-1.944686890E1,5.590740857E1
1.219311608E1,-3.618927956E0,-5.242181778E1,-1.950851440E1,5.605109948E1
1.220310508E1,-3.685110092E0,-5.206660843E1,-1.946468353E1,5.570803941E1
1.221309408E1,-3.463740349E0,-5.199971390E1,-1.951535034E1,5.564904888E1
1.222308308E1,-3.525265694E0,-5.185155869E1,-1.950694275E1,5.551155242E1
1.223307208E1,-3.457325935E0,-5.178055191E1,-1.940296936E1,5.540445721E1
1.224306108E1,-3.408898354E0,-5.169908142E1,-1.921807098E1,5.526074430E1
1.225305008E1,-3.537208557E0,-5.172236633E1,-1.902185059E1,5.522269301E1
1.226303908E1,-3.296711922E0,-5.166836548E1,-1.856356812E1,5.500085783E1
1.227302708E1,-3.335219383E0,-5.184125137E1,-1.834985352E1,5.509406643E1
1.228301608E1,-3.554292679E0,-5.174907303E1,-1.813732910E1,5.495054379E1
1.229300508E1,-3.530068398E0,-5.184313202E1,-1.797532654E1,5.498439856E1
1.230299408E1,-3.725959778E0,-5.173569107E1,-1.773910522E1,5.481916053E1
1.231298308E1,-3.725959778E0,-5.173569107E1,-1.773910522E1,5.481916053E1
1.232297208E1,-3.817898750E0,-5.153962708E1,-1.724573517E1,5.448233559E1
1.233296108E1,-4.102632523E0,-5.135889053E1,-1.703317261E1,5.426505505E1
1.234295008E1,-4.164098740E0,-5.146717453E1,-1.653823853E1,5.421921344E1
1.235293908E1,-5.673034668E0,-5.010907745E1,1.138206482E0,5.044203088E1
1.236292808E1,-6.010037422E0,-5.000107574E1,1.471115112E0,5.038246029E1
1.237291708E1,-6.009104729E0,-4.997939682E1,1.648849487E0,5.036633946E1
1.238290608E1,-6.219114304E0,-4.994365692E1,1.945579529E0,5.036696863E1
1.239289408E1,-6.418882370E0,-4.977106476E1,1.980667114E0,5.022234543E1
1.240288308E1,-6.536267281E0,-4.953154755E1,2.213851929E0,5.000998033E1
1.241287208E1,-6.990882874E0,-4.981995392E1,3.431762695E0,5.042496650E1
1.242286108E1,-6.940306664E0,-4.984885406E1,3.949684143E0,5.048441456E1
1.243285008E1,-7.167778015E0,-4.971017075E1,3.848846436E0,5.037153696E1
1.244283908E1,-7.351000786E0,-4.973214722E1,3.887863159E0,5.042260564E1
1.245282808E1,-7.419980049E0,-4.964464569E1,4.210372925E0,5.037235541E1
1.246281708E1,-7.613296509E0,-4.963198853E1,4.606239319E0,5.042334786E1
1.247280608E1,-7.777564049E0,-4.968988800E1,4.471542358E0,5.049326849E1
1.248279508E1,-7.774877548E0,-4.967652130E1,4.606964111E0,5.049187665E1
1.249278408E1,-7.683271408E0,-4.919893646E1,2.818893433E0,4.987498540E1
1.250277308E1,-7.967403412E0,-4.904015350E1,2.792488098E0,4.976157315E1
1.251276108E1,-8.127510071E0,-4.899814224E1,3.033912659E0,4.976021492E1
1.252275008E1,-8.166801453E0,-4.902324295E1,3.141975403E0,4.979806226E1
1.253273908E1,-8.259897232E0,-4.909817505E1,3.285110474E0,4.989637909E1
1.254272754E1,-8.455568314E0,-4.913273239E1,3.305107117E0,4.996444497E1
1.255271654E1,-8.595880508E0,-4.902361679E1,3.591178894E0,4.990090912E1
1.256270554E1,-8.868902206E0,-4.899976349E1,3.749893188E0,4.993691968E1
1.257269454E1,-8.452607155E0,-4.943034744E1,3.892410278E0,5.029867467E1
1.258268354E1,-8.501566887E0,-4.928754425E1,4.102050781E0,5.018331873E1
1.259267254E1,-8.481060982E0,-4.947051620E1,3.919883728E0,5.034506786E1
1.260266154E1,-8.593062401E0,-4.946684265E1,4.128166199E0,5.037708804E1
1.261265054E1,-8.985299110E0,-4.943457794E1,3.988960266E0,5.040262791E1
1.262263854E1,-8.994780540E0,-4.939236450E1,4.294944763E0,5.038807695E1
1.263262754E1,-8.974490166E0,-4.939913559E1,4.294471741E0,5.039105633E1
1.264261654E1,-9.059874535E0,-4.933776093E1,4.192565918E0,5.033759618E1
1.265260554E1,-9.106751442E0,-4.936612701E1,4.331100464E0,5.038557184E1
1.266259454E1,-9.134272575E0,-4.946704102E1,4.355346680E0,5.049150549E1
1.267258354E1,-9.357291222E0,-4.952872849E1,4.239624023E0,5.058288501E1
1.268257254E1,-9.351786613E0,-4.936756897E1,4.248725891E0,5.042483962E1
1.269256154E1,-9.536120415E0,-4.942091751E1,4.166938782E0,5.050473304E1
1.270255054E1,-9.543317795E0,-4.925299454E1,3.571266174E0,5.029598719E1
1.271253954E1,-9.746515274E0,-4.928850555E1,3.694450378E0,5.037856988E1
1.272252854E1,-9.800493240E0,-4.931400299E1,3.822570801E0,5.042353227E1
1.273251754E1,-9.972991943E0,-4.929748535E1,3.632705688E0,5.042716709E1
1.274250554E1,-9.945859909E0,-4.921721268E1,3.889366150E0,5.036249916E1
1.275249454E1,-1.013742065E1,-4.925935745E1,4.133132935E0,5.046121661E1
1.276248354E1,-1.017137527E1,-4.911771011E1,4.170974731E0,5.033292513E1
1.277247254E1,-1.033100319E1,-4.914013290E1,4.139320374E0,5.038468281E1
1.278246154E1,-1.032823944E1,-4.904485321E1,4.352813721E0,5.030921530E1
1.279245054E1,-1.065099335E1,-4.913150024E1,4.444984436E0,5.046886032E1
1.280243954E1,-1.009528446E1,-4.928607178E1,5.462150574E0,5.060500695E1
1.281242854E1,-1.028000355E1,-4.931040955E1,5.657539368E0,5.068730328E1
1.282241754E1,-1.037994099E1,-4.918633270E1,5.854057312E0,5.060937153E1
1.283240654E1,-1.077690792E1,-4.921449280E1,6.138504028E0,5.075321938E1
1.284239554E1,-1.082042980E1,-4.905544281E1,6.309982300E0,5.062937929E1
1.285238454E1,-1.096565342E1,-4.914300537E1,6.478538513E0,5.076664252E1
1.286237254E1,-1.045411587E1,-4.938273621E1,6.237319946E0,5.086105911E1
1.287236154E1,-1.061371517E1,-4.936373901E1,6.251235962E0,5.087737837E1
1.288235054E1,-1.060255146E1,-4.944802856E1,6.201889038E0,5.095081014E1
1.289233954E1,-1.071351147E1,-4.953319550E1,6.320617676E0,5.107119532E1
1.290232854E1,-1.052990437E1,-4.952938843E1,6.226661682E0,5.101774711E1
1.291231754E1,-1.078625393E1,-4.958434296E1,6.122421265E0,5.111197885E1
1.292230654E1,-1.067172146E1,-4.940988159E1,6.094436646E0,5.091526486E1
1.293229554E1,-1.065369701E1,-4.946588898E1,5.980018616E0,5.095229195E1
1.294228454E1,-1.061011028E1,-4.956016541E1,5.958709717E0,5.103225114E1
1.295227354E1,-1.080233479E1,-4.968209076E1,5.841629028E0,5.117738962E1
1.296226254E1,-1.063748074E1,-4.949063110E1,5.645454407E0,5.093475944E1
1.297225054E1,-1.065860081E1,-4.976530457E1,5.680351257E0,5.120993751E1
1.298223954E1,-1.064053059E1,-4.953074646E1,5.742172241E0,5.098517704E1
1.299222854E1,-1.082420254E1,-4.969521332E1,5.895515442E0,5.120092469E1
1.300221754E1,-1.082863140E1,-4.958826447E1,5.808731079E0,5.108812570E1
1.301220654E1,-1.094295979E1,-4.958643341E1,5.907440186E0,5.112201675E1
1.302219554E1,-1.088384914E1,-4.939537048E1,6.030448914E0,5.093846397E1
1.303218454E1,-1.105237865E1,-4.949968719E1,6.128181458E0,5.108746142E1
1.304217354E1,-1.104749966E1,-4.948306274E1,6.074737549E0,5.106391273E1
1.305216254E1,-1.103197384E1,-4.953561401E1,6.115577698E0,5.111635544E1
1.306215154E1,-1.096951580E1,-4.939006805E1,6.400016785E0,5.099675788E1
1.307214054E1,-1.100777149E1,-4.953723907E1,6.422599792E0,5.115035558E1
1.308212954E1,-1.098674107E1,-4.945390320E1,6.459083557E0,5.106972470E1
1.309211754E1,-1.106543064E1,-4.951395416E1,6.364204407E0,5.113294936E1
1.310210654E1,-1.100999546E1,-4.945497131E1,6.186264038E0,5.104198321E1
1.311209554E1,-1.104151630E1,-4.953090668E1,6.274528503E0,5.113311556E1
1.312208454E1,-1.111913776E1,-4.935329437E1,6.339248657E0,5.098596830E1
1.313207354E1,-1.131227398E1,-4.933827209E1,6.395446777E0,5.102092096E1
1.314206254E1,-1.131227398E1,-4.933827209E1,6.395446777E0,5.102092096E1
1.315205154E1,-1.133590221E1,-4.909304810E1,6.417877197E0,5.079192060E1
1.316204054E1,-1.136718655E1,-4.942301941E1,6.622787476E0,5.114400347E1
1.317202954E1,-1.136724949E1,-4.917292023E1,6.694717407E0,5.091178337E1
1.318201854E1,-1.126257229E1,-4.934455109E1,6.832977295E0,5.107269168E1
1.319200754E1,-1.129681301E1,-4.926199341E1,6.984703064E0,5.102105502E1
1.320199654E1,-1.138232708E1,-4.926811218E1,6.949478149E0,5.104115491E1
1.321198454E1,-1.130620480E1,-4.927766418E1,7.049629211E0,5.104719117E1
1.322197354E1,-1.134217548E1,-4.923348236E1,7.166946411E0,5.102887272E1
1.323196254E1,-1.162080479E1,-4.910651398E1,7.191360474E0,5.097262485E1
1.324195154E1,-1.163463116E1,-4.904492188E1,7.274459839E0,5.092825120E1
1.325194054E1,-1.161042500E1,-4.905012512E1,7.130836487E0,5.090742158E1
1.326192954E1,-1.126183414E1,-4.910052109E1,6.978492737E0,5.085655750E1
1.327191854E1,-1.113611889E1,-4.892474747E1,7.012588501E0,5.066379828E1
1.328190754E1,-1.127535534E1,-4.908958817E1,7.028839111E0,5.085593263E1
1.329189654E1,-1.138702869E1,-4.900245667E1,6.825942993E0,5.076907208E1
1.330188554E1,-1.148182964E1,-4.905016327E1,6.873382568E0,5.084283938E1
1.331187454E1,-1.142472553E1,-4.907094574E1,6.924674988E0,5.085698765E1
1.332186354E1,-1.162677097E1,-4.890830612E1,6.956466675E0,5.075033635E1
1.333185154E1,-1.164282703E1,-4.897957230E1,6.722686768E0,5.079122406E1
1.334184054E1,-1.156250286E1,-4.906784821E1,6.848419189E0,5.087480757E1
1.335182954E1,-1.147441959E1,-4.910082245E1,6.769172668E0,5.087607265E1
1.336181854E1,-1.143391514E1,-4.921029663E1,6.926902771E0,5.099382013E1
1.337180754E1,-1.147244740E1,-4.908953476E1,6.810432434E0,5.087024142E1
1.338179654E1,-1.156952953E1,-4.909214783E1,6.738471985E0,5.088516480E1
1.339178554E1,-1.150615406E1,-4.903095627E1,6.693557739E0,5.080580645E1
1.340177454E1,-1.150348568E1,-4.900389099E1,6.816764832E0,5.079547025E1
1.341176354E1,-1.148701954E1,-4.913755035E1,6.455329895E0,5.087358604E1
1.342175254E1,-1.143330860E1,-4.914398956E1,6.660293579E0,5.089412310E1
1.343174154E1,-1.139517498E1,-4.897686386E1,6.668296814E0,5.072523424E1
1.344173054E1,-1.133813572E1,-4.919694519E1,6.791038513E0,5.094124990E1
1.345171854E1,-1.128460217E1,-4.924623489E1,6.607009888E0,5.095278674E1
1.346170754E1,-1.148549175E1,-4.911602783E1,6.519645691E0,5.086065759E1
1.347169654E1,-1.145876598E1,-4.917913437E1,6.533317566E0,5.091733313E1
1.348168554E1,-1.144762325E1,-4.923947144E1,6.261894226E0,5.093903164E1
1.349167454E1,-1.155276012E1,-4.921782684E1,6.217658997E0,5.093643126E1
1.350166354E1,-1.147341442E1,-4.920883942E1,6.562263489E0,5.095304130E1
1.351165254E1,-1.166813755E1,-4.928093719E1,6.419250488E0,5.104863349E1
1.352164154E1,-1.186400127E1,-4.935212708E1,6.487594604E0,5.117104510E1
1.353163054E1,-1.195282269E1,-4.923133469E1,6.181106567E0,5.103724487E1
1.354161917E1,-1.222698689E1,-4.924614334E1,6.370681763E0,5.113968545E1
1.355160817E1,-1.246827602E1,-4.924368668E1,6.230178833E0,5.117825430E1
1.356159717E1,-1.259887409E1,-4.924936295E1,5.963645935E0,5.118394721E1
1.357158517E1,-1.281523037E1,-4.932066727E1,5.830543518E0,5.129087235E1
1.358157417E1,-1.292791653E1,-4.930117035E1,5.708877563E0,5.128672057E1
1.359156317E1,-1.290042114E1,-4.913299561E1,6.574401855E0,5.122201560E1
1.360155217E1,-1.312872314E1,-4.906480789E1,6.651351929E0,5.122459592E1
1.361154117E1,-1.356783485E1,-4.917863083E1,6.530876160E0,5.143224880E1
1.362153017E1,-1.399658966E1,-4.911811829E1,6.842254639E0,5.152970517E1
1.363151917E1,-1.434310532E1,-4.904550934E1,6.824066162E0,5.155341439E1
1.364150817E1,-1.446699715E1,-4.895566940E1,6.852020264E0,5.150632733E1
1.365149717E1,-1.414978600E1,-4.868006897E1,6.971923828E0,5.117199703E1
1.366148617E1,-1.458554459E1,-4.859790802E1,7.053543091E0,5.122740717E1
1.367147517E1,-1.486796761E1,-4.855404663E1,7.039505005E0,5.126506155E1
1.368146417E1,-1.527509499E1,-4.837689590E1,7.028808594E0,5.121578599E1
1.369145217E1,-1.548896027E1,-4.802559662E1,6.974754333E0,5.094127029E1
1.370144117E1,-1.569758797E1,-4.806901169E1,7.072608948E0,5.105943546E1
1.371143017E1,-1.613069725E1,-4.801912689E1,7.002517700E0,5.113776682E1
1.372141917E1,-1.646290588E1,-4.800908661E1,6.991119385E0,5.123256208E1
1.373140817E1,-1.626757431E1,-4.762102509E1,7.303306580E0,5.085011594E1
1.374139717E1,-1.657716751E1,-4.754351044E1,7.504508972E0,5.090683178E1
1.375138617E1,-1.674739075E1,-4.763602448E1,7.395240784E0,5.103288656E1
1.376137517E1,-1.703351212E1,-4.747087860E1,7.510719299E0,5.099054574E1
1.377136417E1,-1.729415131E1,-4.740454102E1,7.361183167E0,5.099475655E1
1.378135317E1,-1.747176361E1,-4.719596863E1,7.446861267E0,5.087413607E1
1.379134217E1,-1.772730637E1,-4.673258591E1,7.434913635E0,5.053187031E1
1.380133117E1,-1.781529999E1,-4.654145432E1,7.482536316E0,5.039325583E1
1.381131917E1,-1.826889420E1,-4.641308975E1,7.516624451E0,5.044231397E1
1.382130817E1,-1.856127548E1,-4.625934982E1,7.524955750E0,5.040906022E1
1.383129717E1,-1.887299347E1,-4.619334793E1,7.443748474E0,5.045220180E1
1.384128617E1,-1.908277893E1,-4.608493423E1,7.372657776E0,5.042152019E1
1.385127517E1,-1.925493240E1,-4.618052673E1,7.325134277E0,5.056729243E1
1.386126417E1,-1.931389618E1,-4.605493164E1,7.554870605E0,5.050900300E1
1.387125317E1,-1.911993408E1,-4.593576431E1,7.827651978E0,5.036803012E1
1.388124217E1,-1.902992630E1,-4.586390686E1,7.592620850E0,5.023229976E1
1.389123117E1,-1.951638985E1,-4.574822617E1,7.394157410E0,5.028382676E1
1.390122017E1,-1.964631653E1,-4.568756485E1,7.297401428E0,5.026513108E1
1.391120917E1,-1.982346725E1,-4.580078888E1,7.390914917E0,5.045104299E1
1.392119817E1,-1.979402542E1,-4.569963074E1,7.359062195E0,5.034297854E1
1.393118617E1,-1.999136734E1,-4.575357056E1,7.388336182E0,5.047406758E1
1.394117517E1,-2.030978012E1,-4.566316986E1,7.379440308E0,5.051800065E1
1.395116417E1,-2.038875580E1,-4.565379333E1,7.167594910E0,5.051083672E1
1.396115317E1,-2.029101562E1,-4.566923523E1,7.233108521E0,5.049477419E1
1.397114217E1,-2.024125290E1,-4.527931213E1,7.529472351E0,5.016589858E1
1.398113117E1,-2.024125290E1,-4.527931213E1,7.529472351E0,5.016589858E1
1.399112017E1,-2.038906479E1,-4.512208939E1,7.321464539E0,5.005317928E1
1.400110917E1,-2.062473679E1,-4.516021729E1,7.263580322E0,5.017553778E1
1.401109817E1,-2.061438751E1,-4.520848846E1,7.136444092E0,5.019650621E1
1.402108717E1,-2.093245697E1,-4.516153336E1,7.054756165E0,5.027426215E1
1.403107617E1,-2.093656158E1,-4.527474213E1,6.861015320E0,5.035092270E1
1.404106517E1,-2.129072189E1,-4.519721222E1,6.696968079E0,5.040766026E1
1.405105417E1,-2.110843468E1,-4.480620193E1,7.110488892E0,5.003719415E1
1.406104317E1,-2.155196953E1,-4.467846298E1,6.937377930E0,5.008771963E1
1.407103117E1,-2.161845970E1,-4.483382416E1,6.666610718E0,5.021825651E1
1.408102017E1,-2.201396370E1,-4.485971451E1,6.522895813E0,5.039401505E1
1.409100917E1,-2.214917564E1,-4.490541840E1,6.178215027E0,5.045049974E1
1.410099817E1,-2.234788322E1,-4.484994125E1,5.812133789E0,5.044527742E1
1.411098717E1,-2.251307678E1,-4.478585052E1,5.809036255E0,5.046143018E1
1.412097617E1,-2.282360077E1,-4.482309723E1,5.495445251E0,5.059868295E1
1.413096517E1,-2.288046646E1,-4.481872177E1,5.129493713E0,5.058206473E1
1.414095417E1,-2.318635941E1,-4.484850693E1,4.752136230E0,5.071073491E1
1.415094317E1,-2.334473419E1,-4.478765869E1,4.500411987E0,5.070665335E1
1.416093217E1,-2.374654388E1,-4.477630234E1,4.285156250E0,5.086431128E1
1.417092117E1,-2.352809143E1,-4.430952454E1,5.190338135E0,5.043654093E1
1.418091017E1,-2.393050385E1,-4.423725891E1,4.943840027E0,5.053756667E1
1.419089817E1,-2.392682648E1,-4.431049347E1,4.603393555E0,5.056781673E1
1.420088717E1,-2.407612610E1,-4.431360626E1,4.196960449E0,5.060602755E1
1.421087617E1,-2.419069672E1,-4.431773376E1,4.021156311E0,5.064998551E1
1.422086517E1,-2.427016449E1,-4.432441711E1,3.792480469E0,5.067620492E1
1.423085417E1,-2.441816711E1,-4.402060699E1,3.742050171E0,5.047834848E1
1.424084317E1,-2.463644791E1,-4.402057266E1,3.435760498E0,5.056253389E1
1.425083217E1,-2.489965439E1,-4.390327072E1,3.072578430E0,5.056610235E1
1.426082117E1,-2.512912369E1,-4.391856003E1,3.036750793E0,5.069057731E1
1.427081017E1,-2.526596832E1,-4.379064560E1,2.810966492E0,5.063488254E1
1.428079917E1,-2.545020676E1,-4.380929947E1,2.702934265E0,5.073729986E1
1.429078817E1,-2.558306122E1,-4.377334595E1,2.621696472E0,5.076881059E1
1.430077717E1,-2.569146347E1,-4.372388077E1,2.473602295E0,5.077349459E1
1.431076617E1,-2.561492157E1,-4.378561783E1,2.768302917E0,5.080322860E1
1.432075417E1,-2.585533524E1,-4.356981659E1,2.859123230E0,5.074447619E1
1.433074317E1,-2.582356262E1,-4.346534348E1,2.853454590E0,5.063827281E1
1.434073217E1,-2.615303421E1,-4.351752472E1,2.885574341E0,5.085354162E1
1.435072117E1,-2.630472565E1,-4.350011826E1,2.963615417E0,5.092133046E1
1.436071017E1,-2.611468887E1,-4.360907364E1,3.244331360E0,5.093381946E1
1.437069917E1,-2.615033340E1,-4.348760986E1,3.399337769E0,5.085830951E1
1.438068817E1,-2.615282440E1,-4.347985840E1,3.543106079E0,5.086277530E1
1.439067717E1,-2.605824661E1,-4.351486588E1,3.576416016E0,5.084649959E1
1.440066617E1,-2.590407181E1,-4.342408752E1,3.490722656E0,5.068389743E1
1.441065517E1,-2.581664658E1,-4.341949081E1,3.499328613E0,5.063592325E1
1.442064417E1,-2.585804749E1,-4.343794250E1,3.662055969E0,5.068435777E1
1.443063317E1,-2.564545441E1,-4.340519333E1,3.746315002E0,5.055427792E1
1.444062117E1,-2.574924469E1,-4.354020691E1,3.621154785E0,5.071376521E1
1.445061017E1,-2.568016815E1,-4.360836792E1,3.808067322E0,5.075098192E1
1.446059917E1,-2.581157303E1,-4.354456329E1,3.835037231E0,5.076488752E1
1.447058817E1,-2.571401978E1,-4.359548187E1,3.822830200E0,5.075816076E1
1.448057717E1,-2.567110443E1,-4.349061584E1,4.028709412E0,5.066231113E1
1.449056617E1,-2.572373962E1,-4.361928177E1,3.852882385E0,5.078579747E1
1.450055517E1,-2.565802002E1,-4.364565277E1,4.085258484E0,5.079336900E1
1.451054417E1,-2.573744965E1,-4.355025101E1,4.038421631E0,5.074790169E1
1.452053317E1,-2.563224030E1,-4.365364456E1,4.133384705E0,5.079111433E1
1.453052217E1,-2.567336273E1,-4.361999893E1,4.051513672E0,5.077637860E1
1.454051192E1,-2.569614410E1,-4.349941635E1,4.053443909E0,5.068452873E1
1.455050092E1,-2.573492813E1,-4.353953552E1,4.223884583E0,5.075252585E1
1.456048992E1,-2.585182953E1,-4.336846924E1,4.426071167E0,5.068265305E1
1.457047792E1,-2.600909805E1,-4.329945755E1,4.342544556E0,5.069688254E1
1.458046692E1,-2.612410736E1,-4.332090759E1,4.913154602E0,5.082626396E1
1.459045592E1,-2.639156723E1,-4.316169739E1,4.963394165E0,5.083386887E1
1.460044492E1,-2.636300659E1,-4.316672516E1,5.063919067E0,5.083323277E1
1.461043392E1,-2.668736649E1,-4.287386322E1,5.032524109E0,5.075145295E1
1.462042292E1,-2.687392044E1,-4.278552246E1,5.308242798E0,5.080340514E1
1.463041192E1,-2.712363434E1,-4.265560913E1,5.687278748E0,5.086784514E1
1.464040092E1,-2.703644562E1,-4.216511917E1,5.860847473E0,5.043031032E1
1.465038992E1,-2.741538239E1,-4.206763840E1,6.136474609E0,5.058602289E1
1.466037892E1,-2.760594177E1,-4.177321625E1,6.291587830E0,5.046457861E1
1.467036792E1,-2.810788727E1,-4.148166656E1,6.693321228E0,5.055276982E1
1.468035692E1,-2.812646484E1,-4.125535583E1,6.946670532E0,5.041188988E1
1.469034592E1,-2.845814133E1,-4.117123032E1,6.794876099E0,5.050847805E1
1.470033392E1,-2.840534973E1,-4.092076874E1,7.211990356E0,5.033275288E1
1.471032292E1,-2.883925629E1,-4.068600845E1,7.480590820E0,5.042829787E1
1.472031192E1,-2.910594368E1,-4.033122635E1,7.400230408E0,5.028446267E1
1.473030092E1,-2.920011711E1,-4.009995651E1,7.545928955E0,5.017563548E1
1.474028992E1,-2.935462761E1,-4.000458527E1,7.550422668E0,5.019033659E1
1.475027892E1,-2.979379463E1,-3.989202499E1,7.386360168E0,5.033490015E1
